Group	Protein
OG_0005720	tr|Q6BZS2|Q6BZS2_YARLI
OG_0005720	tr|Q4WVV7|Q4WVV7_ASPFU
OG_0005721	sp|O42953|YGM4_SCHPO
OG_0005721	tr|Q4WLT2|Q4WLT2_ASPFU
OG_0005721	tr|A7F0C3|A7F0C3_SCLS1
OG_0005722	sp|Q4WD81|NACA_ASPFU
OG_0005722	sp|P87147|NACA_SCHPO
OG_0005722	sp|A7EIZ1|NACA_SCLS1
OG_0005722	sp|P38879|NACA_YEAST
OG_0005722	sp|Q6CDH0|NACA_YARLI
OG_0005723	sp|Q4WTA6|EIF3H_ASPFU
OG_0005723	sp|A7E7B3|EIF3H_SCLS1
OG_0005723	sp|Q6C1I3|EIF3H_YARLI
OG_0005723	sp|Q9UT48|EIF3H_SCHPO
OG_0005724	tr|Q6BZW9|Q6BZW9_YARLI
OG_0005724	tr|Q4X123|Q4X123_ASPFU
OG_0005724	tr|A7F8R3|A7F8R3_SCLS1
OG_0005724	sp|Q9HDX5|ARV1_SCHPO
OG_0005724	sp|Q06541|ARV1_YEAST
OG_0005725	sp|Q9UUI3|SA145_SCHPO
OG_0005725	tr|Q4WEW4|Q4WEW4_ASPFU
OG_0005725	tr|A7ER35|A7ER35_SCLS1
OG_0005726	tr|Q4WN77|Q4WN77_ASPFU
OG_0005726	sp|O59726|FNX2_SCHPO
OG_0005727	sp|Q09699|SNF5_SCHPO
OG_0005727	sp|P18480|SNF5_YEAST
OG_0005728	tr|A7E4N8|A7E4N8_SCLS1
OG_0005728	tr|Q4WTY7|Q4WTY7_ASPFU
OG_0005729	tr|A7ECG2|A7ECG2_SCLS1
OG_0005729	tr|E9QWH1|E9QWH1_ASPFU
OG_0005730	tr|A7ECJ0|A7ECJ0_SCLS1
OG_0005730	tr|Q4X073|Q4X073_ASPFU
OG_0005731	tr|Q6CFH8|Q6CFH8_YARLI
OG_0005731	sp|P25502|PUT3_YEAST
OG_0005732	sp|O42935|RL32B_SCHPO
OG_0005732	tr|A7EDG1|A7EDG1_SCLS1
OG_0005732	tr|Q6C406|Q6C406_YARLI
OG_0005732	tr|Q4WZN0|Q4WZN0_ASPFU
OG_0005732	sp|P38061|RL32_YEAST
OG_0005733	tr|Q4WQM7|Q4WQM7_ASPFU
OG_0005733	tr|A7EXI3|A7EXI3_SCLS1
OG_0005734	tr|Q4X157|Q4X157_ASPFU
OG_0005734	tr|A7EWN9|A7EWN9_SCLS1
OG_0005734	sp|P87240|NOT2_SCHPO
OG_0005735	tr|A7ES88|A7ES88_SCLS1
OG_0005735	tr|Q4WGM8|Q4WGM8_ASPFU
OG_0005736	sp|P22203|VATE_YEAST
OG_0005736	tr|Q4WCQ8|Q4WCQ8_ASPFU
OG_0005736	tr|A7EJU4|A7EJU4_SCLS1
OG_0005736	tr|Q6C1K0|Q6C1K0_YARLI
OG_0005736	sp|O13687|VATE_SCHPO
OG_0005737	tr|Q4WJ78|Q4WJ78_ASPFU
OG_0005737	tr|A7EVM1|A7EVM1_SCLS1
OG_0005738	tr|Q4X0J0|Q4X0J0_ASPFU
OG_0005738	tr|A7F681|A7F681_SCLS1
OG_0005739	tr|A7F5U8|A7F5U8_SCLS1
OG_0005739	tr|Q6C8R2|Q6C8R2_YARLI
OG_0005739	tr|Q4WAI3|Q4WAI3_ASPFU
OG_0005740	tr|Q4WUU3|Q4WUU3_ASPFU
OG_0005740	sp|O74882|SDH3_SCHPO
OG_0005740	tr|A7E8N3|A7E8N3_SCLS1
OG_0005740	sp|Q04487|SHH3_YEAST
OG_0005740	tr|Q6C450|Q6C450_YARLI
OG_0005741	tr|A7E929|A7E929_SCLS1
OG_0005741	tr|Q4WZL4|Q4WZL4_ASPFU
OG_0005742	tr|Q6CH33|Q6CH33_YARLI
OG_0005742	sp|P34160|NCBP1_YEAST
OG_0005743	tr|A7F9K6|A7F9K6_SCLS1
OG_0005743	tr|Q4WJP5|Q4WJP5_ASPFU
OG_0005744	tr|A7EDF8|A7EDF8_SCLS1
OG_0005744	sp|O94454|CSN5_SCHPO
OG_0005744	sp|Q4WZP2|CSN5_ASPFU
OG_0005744	sp|Q6C703|CSN5_YARLI
OG_0005745	sp|P39714|BDH1_YEAST
OG_0005745	tr|Q4WZS5|Q4WZS5_ASPFU
OG_0005746	tr|Q4WX82|Q4WX82_ASPFU
OG_0005746	sp|P32656|CHAC_YEAST
OG_0005746	sp|P87305|CHAC_SCHPO
OG_0005746	tr|A7EC49|A7EC49_SCLS1
OG_0005746	tr|Q6C0B8|Q6C0B8_YARLI
OG_0005747	tr|A7EN57|A7EN57_SCLS1
OG_0005747	tr|Q4WQB0|Q4WQB0_ASPFU
OG_0005747	sp|P53851|TEX1_YEAST
OG_0005747	tr|Q6C4P2|Q6C4P2_YARLI
OG_0005748	sp|P39709|SEO1_YEAST
OG_0005748	tr|Q4WCP2|Q4WCP2_ASPFU
OG_0005748	tr|Q6C1T2|Q6C1T2_YARLI
OG_0005749	tr|Q4WNX4|Q4WNX4_ASPFU
OG_0005749	tr|A7ERU4|A7ERU4_SCLS1
OG_0005750	tr|Q6CCQ1|Q6CCQ1_YARLI
OG_0005750	sp|Q06833|NVJ2_YEAST
OG_0005751	tr|Q4WTQ9|Q4WTQ9_ASPFU
OG_0005751	tr|A7ETT1|A7ETT1_SCLS1
OG_0005751	sp|O14362|SMI1_SCHPO
OG_0005752	sp|P35729|NU120_YEAST
OG_0005752	tr|Q6C9U5|Q6C9U5_YARLI
OG_0005753	tr|Q4WFG0|Q4WFG0_ASPFU
OG_0005753	tr|A7E5J0|A7E5J0_SCLS1
OG_0005753	sp|Q9Y7X9|KIN17_SCHPO
OG_0005753	tr|Q6C2K1|Q6C2K1_YARLI
OG_0005754	tr|Q6C940|Q6C940_YARLI
OG_0005754	sp|Q12239|TM115_YEAST
OG_0005754	tr|A7EY86|A7EY86_SCLS1
OG_0005754	tr|Q4WLR3|Q4WLR3_ASPFU
OG_0005755	sp|B5BP47|YP53_SCHPO
OG_0005755	tr|Q4X005|Q4X005_ASPFU
OG_0005755	sp|P38358|VBA2_YEAST
OG_0005756	tr|A7F4W7|A7F4W7_SCLS1
OG_0005756	sp|Q9HGN6|DUS1_SCHPO
OG_0005756	tr|Q4WRF0|Q4WRF0_ASPFU
OG_0005757	tr|Q4WSQ9|Q4WSQ9_ASPFU
OG_0005757	tr|Q6CAH3|Q6CAH3_YARLI
OG_0005757	tr|A7ECW8|A7ECW8_SCLS1
OG_0005758	tr|Q4WC57|Q4WC57_ASPFU
OG_0005758	tr|A7EG14|A7EG14_SCLS1
OG_0005759	sp|O74738|SET10_SCHPO
OG_0005759	sp|Q08961|RKM1_YEAST
OG_0005759	tr|Q6C3J1|Q6C3J1_YARLI
OG_0005760	tr|A7ELX6|A7ELX6_SCLS1
OG_0005760	tr|Q4WI13|Q4WI13_ASPFU
OG_0005761	tr|A7F2Z6|A7F2Z6_SCLS1
OG_0005761	tr|Q4WYI9|Q4WYI9_ASPFU
OG_0005762	tr|Q4WCP4|Q4WCP4_ASPFU
OG_0005762	tr|A7EI89|A7EI89_SCLS1
OG_0005763	tr|Q4X1U9|Q4X1U9_ASPFU
OG_0005763	tr|A7ELZ6|A7ELZ6_SCLS1
OG_0005764	tr|Q4WF50|Q4WF50_ASPFU
OG_0005764	tr|A7EA27|A7EA27_SCLS1
OG_0005765	tr|Q4WF33|Q4WF33_ASPFU
OG_0005765	tr|A7EZT0|A7EZT0_SCLS1
OG_0005766	tr|Q4WT83|Q4WT83_ASPFU
OG_0005766	tr|A7EH13|A7EH13_SCLS1
OG_0005767	sp|Q4WYG7|PNS1_ASPFU
OG_0005767	sp|Q12412|PNS1_YEAST
OG_0005767	sp|Q6C938|PNS1_YARLI
OG_0005768	sp|Q9Y7T6|SEC59_SCHPO
OG_0005768	tr|Q6C5D6|Q6C5D6_YARLI
OG_0005768	sp|P20048|SEC59_YEAST
OG_0005769	tr|Q4WQA9|Q4WQA9_ASPFU
OG_0005769	tr|A7EN55|A7EN55_SCLS1
OG_0005770	tr|A7ESI4|A7ESI4_SCLS1
OG_0005770	sp|O74748|TR852_SCHPO
OG_0005770	tr|Q4WZJ9|Q4WZJ9_ASPFU
OG_0005771	sp|Q10224|TRM9_SCHPO
OG_0005771	tr|Q4WJ17|Q4WJ17_ASPFU
OG_0005771	tr|A7E978|A7E978_SCLS1
OG_0005771	tr|Q6C999|Q6C999_YARLI
OG_0005771	sp|P49957|TRM9_YEAST
OG_0005772	sp|Q9USP6|CLC1_SCHPO
OG_0005772	tr|Q6C3P2|Q6C3P2_YARLI
OG_0005772	tr|Q4WPP8|Q4WPP8_ASPFU
OG_0005772	sp|P17891|CLC1_YEAST
OG_0005772	tr|A7F7M9|A7F7M9_SCLS1
OG_0005773	tr|A7EVP4|A7EVP4_SCLS1
OG_0005773	tr|Q4X1M8|Q4X1M8_ASPFU
OG_0005774	tr|Q6CDU7|Q6CDU7_YARLI
OG_0005774	sp|P36585|RL28A_SCHPO
OG_0005774	tr|A7F0M1|A7F0M1_SCLS1
OG_0005774	sp|P02406|RL28_YEAST
OG_0005774	tr|Q4WWF0|Q4WWF0_ASPFU
OG_0005775	sp|P39112|DSS1_YEAST
OG_0005775	tr|Q6CBW1|Q6CBW1_YARLI
OG_0005776	tr|Q4WCZ4|Q4WCZ4_ASPFU
OG_0005776	sp|Q09897|CHR3_SCHPO
OG_0005777	tr|A7EFF1|A7EFF1_SCLS1
OG_0005777	tr|Q4WHH7|Q4WHH7_ASPFU
OG_0005778	sp|P32259|MED16_YEAST
OG_0005778	sp|Q6C1B1|MED16_YARLI
OG_0005779	tr|Q6CGZ0|Q6CGZ0_YARLI
OG_0005779	tr|Q4WRP4|Q4WRP4_ASPFU
OG_0005779	tr|A7ELH6|A7ELH6_SCLS1
OG_0005779	sp|Q9P7X0|DHSD_SCHPO
OG_0005779	sp|P37298|DHSD_YEAST
OG_0005780	tr|A7EXT4|A7EXT4_SCLS1
OG_0005780	tr|Q6CFN8|Q6CFN8_YARLI
OG_0005780	tr|Q4WNV2|Q4WNV2_ASPFU
OG_0005781	tr|A7F9H6|A7F9H6_SCLS1
OG_0005781	tr|Q4WHM1|Q4WHM1_ASPFU
OG_0005781	sp|Q09841|PSB2_SCHPO
OG_0005781	tr|Q6C950|Q6C950_YARLI
OG_0005781	sp|P25043|PSB2_YEAST
OG_0005782	tr|Q4WXR7|Q4WXR7_ASPFU
OG_0005782	tr|A7EMZ5|A7EMZ5_SCLS1
OG_0005783	sp|Q03337|TRS31_YEAST
OG_0005783	sp|Q9P7N9|TRS31_SCHPO
OG_0005783	tr|A7EE44|A7EE44_SCLS1
OG_0005783	tr|Q4WVP9|Q4WVP9_ASPFU
OG_0005783	tr|Q6CFM1|Q6CFM1_YARLI
OG_0005784	tr|Q4WCJ4|Q4WCJ4_ASPFU
OG_0005784	tr|A7F8Q1|A7F8Q1_SCLS1
OG_0005785	tr|Q4WFS1|Q4WFS1_ASPFU
OG_0005785	tr|A7EIM3|A7EIM3_SCLS1
OG_0005786	tr|A7E7F6|A7E7F6_SCLS1
OG_0005786	sp|P38145|RISA_YEAST
OG_0005786	sp|Q9Y7P0|RISA_SCHPO
OG_0005786	tr|Q6CDE7|Q6CDE7_YARLI
OG_0005786	tr|Q4WJE7|Q4WJE7_ASPFU
OG_0005787	tr|Q4W9K2|Q4W9K2_ASPFU
OG_0005787	tr|Q6CA93|Q6CA93_YARLI
OG_0005787	sp|P53039|YIP1_YEAST
OG_0005787	tr|A7EH29|A7EH29_SCLS1
OG_0005787	sp|O94348|YIP1_SCHPO
OG_0005788	tr|A7EUU5|A7EUU5_SCLS1
OG_0005788	tr|Q4WDC3|Q4WDC3_ASPFU
OG_0005789	tr|A7EZ36|A7EZ36_SCLS1
OG_0005789	tr|Q4WT94|Q4WT94_ASPFU
OG_0005790	tr|Q4WBE9|Q4WBE9_ASPFU
OG_0005790	tr|A7ETN4|A7ETN4_SCLS1
OG_0005791	tr|Q4WCF7|Q4WCF7_ASPFU
OG_0005791	tr|A7E7Y9|A7E7Y9_SCLS1
OG_0005791	sp|Q09189|AZR1_SCHPO
OG_0005792	tr|A7E4M1|A7E4M1_SCLS1
OG_0005792	tr|A4D9B3|A4D9B3_ASPFU
OG_0005793	tr|A7EP73|A7EP73_SCLS1
OG_0005793	sp|O60128|RS3_SCHPO
OG_0005793	sp|P05750|RS3_YEAST
OG_0005793	tr|Q6C4U1|Q6C4U1_YARLI
OG_0005793	tr|Q4WJK8|Q4WJK8_ASPFU
OG_0005794	tr|Q4WLT7|Q4WLT7_ASPFU
OG_0005794	sp|O74771|DIP1_SCHPO
OG_0005794	tr|A7F063|A7F063_SCLS1
OG_0005795	tr|A7EYC4|A7EYC4_SCLS1
OG_0005795	tr|E9QWC6|E9QWC6_ASPFU
OG_0005796	tr|A7E4I6|A7E4I6_SCLS1
OG_0005796	sp|Q4WTN9|ITPA_ASPFU
OG_0005796	sp|Q6CDL9|ITPA_YARLI
OG_0005796	sp|Q9UU89|ITPA_SCHPO
OG_0005796	sp|P47119|ITPA_YEAST
OG_0005797	tr|A7EQK0|A7EQK0_SCLS1
OG_0005797	tr|Q4WGM2|Q4WGM2_ASPFU
OG_0005798	tr|A7F3Q3|A7F3Q3_SCLS1
OG_0005798	sp|P32463|ACPM_YEAST
OG_0005798	tr|Q6C7X2|Q6C7X2_YARLI
OG_0005798	tr|Q4WJA9|Q4WJA9_ASPFU
OG_0005798	sp|Q10217|ACPM_SCHPO
OG_0005799	tr|Q6CDN6|Q6CDN6_YARLI
OG_0005799	tr|Q4WAL4|Q4WAL4_ASPFU
OG_0005800	tr|A7EZB4|A7EZB4_SCLS1
OG_0005800	tr|Q4X0S6|Q4X0S6_ASPFU
OG_0005801	tr|Q4W9Q4|Q4W9Q4_ASPFU
OG_0005801	tr|Q6C063|Q6C063_YARLI
OG_0005801	sp|Q1MTP1|THP3_SCHPO
OG_0005802	sp|P0CX31|RS24A_YEAST
OG_0005802	tr|Q4WAQ6|Q4WAQ6_ASPFU
OG_0005802	sp|O59865|RS24B_SCHPO
OG_0005802	tr|Q6C962|Q6C962_YARLI
OG_0005802	tr|A7E6M6|A7E6M6_SCLS1
OG_0005803	tr|Q4WAU6|Q4WAU6_ASPFU
OG_0005803	tr|Q6CE39|Q6CE39_YARLI
OG_0005803	sp|O13876|YPT4_SCHPO
OG_0005803	tr|A7F340|A7F340_SCLS1
OG_0005804	tr|A7EQ09|A7EQ09_SCLS1
OG_0005804	tr|Q4WJK2|Q4WJK2_ASPFU
OG_0005805	sp|O94493|YC7C_SCHPO
OG_0005805	tr|A7EA94|A7EA94_SCLS1
OG_0005805	tr|Q4WP19|Q4WP19_ASPFU
OG_0005806	tr|Q6CE31|Q6CE31_YARLI
OG_0005806	tr|A7EN52|A7EN52_SCLS1
OG_0005807	tr|Q4WIV6|Q4WIV6_ASPFU
OG_0005807	tr|A7F9K8|A7F9K8_SCLS1
OG_0005808	sp|O94397|SGF73_SCHPO
OG_0005808	tr|Q6CCY0|Q6CCY0_YARLI
OG_0005808	tr|Q4WHD7|Q4WHD7_ASPFU
OG_0005808	tr|A7F7U5|A7F7U5_SCLS1
OG_0005809	sp|O13636|TIM50_SCHPO
OG_0005809	sp|Q4WI16|TIM50_ASPFU
OG_0005809	tr|A7F300|A7F300_SCLS1
OG_0005810	sp|P48589|RS12_YEAST
OG_0005810	tr|A7E444|A7E444_SCLS1
OG_0005810	tr|Q6C2P6|Q6C2P6_YARLI
OG_0005810	sp|O14062|RS12A_SCHPO
OG_0005810	tr|Q4WJM1|Q4WJM1_ASPFU
OG_0005811	tr|A7EBH0|A7EBH0_SCLS1
OG_0005811	tr|Q4WAH0|Q4WAH0_ASPFU
OG_0005812	tr|A7EUQ5|A7EUQ5_SCLS1
OG_0005812	sp|Q9US46|ITT1_SCHPO
OG_0005812	tr|Q4WDC1|Q4WDC1_ASPFU
OG_0005813	tr|Q4WG29|Q4WG29_ASPFU
OG_0005813	tr|A7E6S6|A7E6S6_SCLS1
OG_0005814	sp|O13934|ATG15_SCHPO
OG_0005814	sp|Q6C2N7|ATG15_YARLI
OG_0005814	sp|P25641|ATG15_YEAST
OG_0005815	sp|Q09191|RPAB1_SCHPO
OG_0005815	tr|Q4WS39|Q4WS39_ASPFU
OG_0005815	sp|P20434|RPAB1_YEAST
OG_0005815	sp|Q6CA26|RPAB1_YARLI
OG_0005815	tr|A7ECH0|A7ECH0_SCLS1
OG_0005816	tr|A7F9Y5|A7F9Y5_SCLS1
OG_0005816	sp|O74827|PLMT_SCHPO
OG_0005816	sp|P05375|PLMT_YEAST
OG_0005816	tr|Q4WTJ8|Q4WTJ8_ASPFU
OG_0005816	tr|Q6C649|Q6C649_YARLI
OG_0005817	tr|Q4WH86|Q4WH86_ASPFU
OG_0005817	tr|A7EZ16|A7EZ16_SCLS1
OG_0005817	sp|P48439|OST3_YEAST
OG_0005817	tr|Q6C9H9|Q6C9H9_YARLI
OG_0005818	sp|Q09685|DRE4_SCHPO
OG_0005818	tr|A7F268|A7F268_SCLS1
OG_0005818	tr|Q4WMR6|Q4WMR6_ASPFU
OG_0005819	sp|P38903|2A5D_YEAST
OG_0005819	tr|Q6C7K1|Q6C7K1_YARLI
OG_0005820	tr|Q6C998|Q6C998_YARLI
OG_0005820	tr|Q4X1J6|Q4X1J6_ASPFU
OG_0005820	tr|A7E5I4|A7E5I4_SCLS1
OG_0005821	tr|A7ES90|A7ES90_SCLS1
OG_0005821	tr|Q4WGN2|Q4WGN2_ASPFU
OG_0005822	tr|A7EPQ1|A7EPQ1_SCLS1
OG_0005822	tr|Q4WTR8|Q4WTR8_ASPFU
OG_0005823	sp|O43029|FAP1_SCHPO
OG_0005823	tr|A7EMZ6|A7EMZ6_SCLS1
OG_0005823	tr|Q4WXN4|Q4WXN4_ASPFU
OG_0005824	tr|Q4WIF6|Q4WIF6_ASPFU
OG_0005824	tr|A7F433|A7F433_SCLS1
OG_0005824	sp|Q9URY7|FMDA_SCHPO
OG_0005825	tr|Q6CDE2|Q6CDE2_YARLI
OG_0005825	sp|P50086|PSD10_YEAST
OG_0005825	tr|Q4WT35|Q4WT35_ASPFU
OG_0005825	sp|Q10311|YD58_SCHPO
OG_0005825	tr|A7ENL7|A7ENL7_SCLS1
OG_0005826	tr|A4D9Y7|A4D9Y7_ASPFU
OG_0005826	tr|A7F891|A7F891_SCLS1
OG_0005827	sp|P53112|PEX14_YEAST
OG_0005827	tr|Q4WXP1|Q4WXP1_ASPFU
OG_0005827	tr|A7FA04|A7FA04_SCLS1
OG_0005827	tr|Q6C6H9|Q6C6H9_YARLI
OG_0005828	tr|A7EJ65|A7EJ65_SCLS1
OG_0005828	tr|Q4X0L7|Q4X0L7_ASPFU
OG_0005828	tr|Q6CBI2|Q6CBI2_YARLI
OG_0005828	sp|P38523|GRPE_YEAST
OG_0005828	sp|O43047|GRPE_SCHPO
OG_0005829	tr|Q4WJZ3|Q4WJZ3_ASPFU
OG_0005829	tr|A7E7E9|A7E7E9_SCLS1
OG_0005830	tr|Q4WWU9|Q4WWU9_ASPFU
OG_0005830	tr|A7EBG5|A7EBG5_SCLS1
OG_0005831	tr|Q4WDB0|Q4WDB0_ASPFU
OG_0005831	tr|Q6C8X2|Q6C8X2_YARLI
OG_0005832	tr|A7EP69|A7EP69_SCLS1
OG_0005832	tr|Q6C6B1|Q6C6B1_YARLI
OG_0005832	tr|Q4WI83|Q4WI83_ASPFU
OG_0005832	sp|Q9P7Z3|EFM4_SCHPO
OG_0005832	sp|P40516|EFM4_YEAST
OG_0005833	sp|O13725|NNRE_SCHPO
OG_0005833	sp|P40165|NNRE_YEAST
OG_0005833	sp|Q6CDL0|NNRE_YARLI
OG_0005833	sp|A7F1E9|NNRE_SCLS1
OG_0005833	sp|Q4WUG4|NNRE_ASPFU
OG_0005834	tr|Q6C983|Q6C983_YARLI
OG_0005834	sp|P38966|VTC5_YEAST
OG_0005835	sp|P47014|YJN2_YEAST
OG_0005835	tr|Q6CEF9|Q6CEF9_YARLI
OG_0005836	tr|Q4WCI2|Q4WCI2_ASPFU
OG_0005836	sp|Q9UTQ8|HPM1_SCHPO
OG_0005836	sp|P40481|HPM1_YEAST
OG_0005836	tr|Q6C2T7|Q6C2T7_YARLI
OG_0005837	sp|Q02354|UTP6_YEAST
OG_0005837	tr|Q6C1Q2|Q6C1Q2_YARLI
OG_0005837	sp|O60188|UTP6_SCHPO
OG_0005838	tr|E9QQJ7|E9QQJ7_ASPFU
OG_0005838	tr|Q6CCD3|Q6CCD3_YARLI
OG_0005838	sp|Q04018|YM79_YEAST
OG_0005839	tr|Q6CEY6|Q6CEY6_YARLI
OG_0005839	sp|Q12387|NAA25_YEAST
OG_0005840	tr|Q6C1R1|Q6C1R1_YARLI
OG_0005840	tr|A7EF95|A7EF95_SCLS1
OG_0005841	sp|A4D9J5|MED16_ASPFU
OG_0005841	tr|A7EMS3|A7EMS3_SCLS1
OG_0005842	tr|Q6C3H9|Q6C3H9_YARLI
OG_0005842	sp|P53250|TWF1_YEAST
OG_0005842	tr|Q4WZH4|Q4WZH4_ASPFU
OG_0005842	tr|A7ETY9|A7ETY9_SCLS1
OG_0005843	tr|Q4WNP0|Q4WNP0_ASPFU
OG_0005843	tr|A7EHQ4|A7EHQ4_SCLS1
OG_0005844	tr|A7F415|A7F415_SCLS1
OG_0005844	tr|Q4WY18|Q4WY18_ASPFU
OG_0005845	sp|P36016|LHS1_YEAST
OG_0005845	tr|Q6CFA8|Q6CFA8_YARLI
OG_0005846	tr|Q4X0E6|Q4X0E6_ASPFU
OG_0005846	tr|A7ECC3|A7ECC3_SCLS1
OG_0005847	tr|Q6CCM5|Q6CCM5_YARLI
OG_0005847	sp|Q4WNC1|RT106_ASPFU
OG_0005847	tr|A7EF87|A7EF87_SCLS1
OG_0005848	tr|Q6CEC2|Q6CEC2_YARLI
OG_0005848	sp|Q00816|REG1_YEAST
OG_0005849	tr|Q6C1N2|Q6C1N2_YARLI
OG_0005849	sp|Q12369|SFI1_YEAST
OG_0005850	tr|A7EY59|A7EY59_SCLS1
OG_0005850	tr|Q6C3L1|Q6C3L1_YARLI
OG_0005850	tr|Q4WYA2|Q4WYA2_ASPFU
OG_0005851	sp|O14319|CUE5_SCHPO
OG_0005851	tr|A7EY01|A7EY01_SCLS1
OG_0005851	tr|Q4WTH8|Q4WTH8_ASPFU
OG_0005852	tr|Q4WDA8|Q4WDA8_ASPFU
OG_0005852	tr|Q6C5Q1|Q6C5Q1_YARLI
OG_0005852	sp|P53212|YG1D_YEAST
OG_0005852	tr|A7EUE9|A7EUE9_SCLS1
OG_0005852	sp|O43075|YGWC_SCHPO
OG_0005853	tr|Q4WR87|Q4WR87_ASPFU
OG_0005853	sp|P53338|MAL13_YEAST
OG_0005854	tr|Q4WNZ3|Q4WNZ3_ASPFU
OG_0005854	tr|A7EG43|A7EG43_SCLS1
OG_0005855	sp|O59674|YB8B_SCHPO
OG_0005855	tr|Q6C1K1|Q6C1K1_YARLI
OG_0005855	tr|A7EXY9|A7EXY9_SCLS1
OG_0005855	tr|Q4WNN7|Q4WNN7_ASPFU
OG_0005856	tr|A7EM00|A7EM00_SCLS1
OG_0005856	sp|Q4X1V0|NDE1_ASPFU
OG_0005856	sp|Q6C3S1|NDE1_YARLI
OG_0005857	tr|Q4WHB2|Q4WHB2_ASPFU
OG_0005857	tr|A7EI74|A7EI74_SCLS1
OG_0005858	tr|Q4WX32|Q4WX32_ASPFU
OG_0005858	tr|A7EFG6|A7EFG6_SCLS1
OG_0005859	tr|A7EI23|A7EI23_SCLS1
OG_0005859	tr|Q6C5T9|Q6C5T9_YARLI
OG_0005859	sp|O74826|COQ7_SCHPO
OG_0005859	tr|Q4WIG9|Q4WIG9_ASPFU
OG_0005859	sp|P41735|COQ7_YEAST
OG_0005860	tr|Q4X1B1|Q4X1B1_ASPFU
OG_0005860	tr|A7F6S0|A7F6S0_SCLS1
OG_0005861	sp|Q9UTP4|YLL3_SCHPO
OG_0005861	tr|Q4WSD5|Q4WSD5_ASPFU
OG_0005861	sp|Q08954|YP199_YEAST
OG_0005861	tr|A7EKB2|A7EKB2_SCLS1
OG_0005861	tr|Q6C7D5|Q6C7D5_YARLI
OG_0005862	tr|Q6CD41|Q6CD41_YARLI
OG_0005862	sp|O74745|ANP1_SCHPO
OG_0005862	sp|P32629|ANP1_YEAST
OG_0005863	tr|Q4WTF4|Q4WTF4_ASPFU
OG_0005863	sp|P40561|SGN1_YEAST
OG_0005863	tr|A7EEG6|A7EEG6_SCLS1
OG_0005863	sp|O14327|PAB2_SCHPO
OG_0005863	tr|Q6C5N8|Q6C5N8_YARLI
OG_0005864	sp|A7ECE0|LCL3_SCLS1
OG_0005864	sp|Q6C427|LCL3_YARLI
OG_0005864	sp|O60168|LCL3_SCHPO
OG_0005864	sp|P53153|LCL3_YEAST
OG_0005864	sp|Q4WK77|LCL3_ASPFU
OG_0005865	tr|A7F869|A7F869_SCLS1
OG_0005865	tr|Q6CFT3|Q6CFT3_YARLI
OG_0005865	tr|Q4WV87|Q4WV87_ASPFU
OG_0005865	sp|Q03219|YM44_YEAST
OG_0005866	tr|Q6C641|Q6C641_YARLI
OG_0005866	sp|O74381|POF9_SCHPO
OG_0005866	sp|P38352|SAF1_YEAST
OG_0005867	tr|Q4WIL1|Q4WIL1_ASPFU
OG_0005867	tr|A7F832|A7F832_SCLS1
OG_0005867	tr|Q6C2X5|Q6C2X5_YARLI
OG_0005867	sp|P40544|YKE4_YEAST
OG_0005868	tr|Q6C306|Q6C306_YARLI
OG_0005868	tr|Q4WUQ3|Q4WUQ3_ASPFU
OG_0005868	tr|A7E6V3|A7E6V3_SCLS1
OG_0005869	tr|A7EHS0|A7EHS0_SCLS1
OG_0005869	tr|Q6C2L1|Q6C2L1_YARLI
OG_0005870	tr|Q4WSB6|Q4WSB6_ASPFU
OG_0005870	tr|A7E6X5|A7E6X5_SCLS1
OG_0005870	tr|Q6C1H9|Q6C1H9_YARLI
OG_0005871	tr|A7EX35|A7EX35_SCLS1
OG_0005871	sp|Q9P7C8|SLD5_SCHPO
OG_0005871	tr|Q4WMZ2|Q4WMZ2_ASPFU
OG_0005871	sp|Q6CE80|SLD5_YARLI
OG_0005871	sp|Q03406|SLD5_YEAST
OG_0005872	tr|Q6C946|Q6C946_YARLI
OG_0005872	tr|Q4WV35|Q4WV35_ASPFU
OG_0005872	tr|A7F809|A7F809_SCLS1
OG_0005872	sp|P38075|PDX3_YEAST
OG_0005872	sp|Q9UTQ1|PDX3_SCHPO
OG_0005873	tr|Q6C9K5|Q6C9K5_YARLI
OG_0005873	tr|Q4WZR3|Q4WZR3_ASPFU
OG_0005873	tr|A7F241|A7F241_SCLS1
OG_0005873	sp|Q9US15|YK62_SCHPO
OG_0005874	sp|Q11118|WOS2_SCHPO
OG_0005874	sp|P28707|SBA1_YEAST
OG_0005874	tr|Q6CAS1|Q6CAS1_YARLI
OG_0005874	tr|A7EAQ5|A7EAQ5_SCLS1
OG_0005874	tr|Q4WW00|Q4WW00_ASPFU
OG_0005875	tr|Q4WD14|Q4WD14_ASPFU
OG_0005875	tr|A7F2A0|A7F2A0_SCLS1
OG_0005876	tr|Q6C690|Q6C690_YARLI
OG_0005876	sp|P15274|AMPD_YEAST
OG_0005877	tr|Q4WGY1|Q4WGY1_ASPFU
OG_0005877	tr|A7ESC8|A7ESC8_SCLS1
OG_0005878	tr|Q6CA07|Q6CA07_YARLI
OG_0005878	sp|Q07798|SPO75_YEAST
OG_0005879	sp|O94264|YORF_SCHPO
OG_0005879	tr|Q4WH92|Q4WH92_ASPFU
OG_0005879	tr|A7EJI1|A7EJI1_SCLS1
OG_0005880	tr|Q4WVI9|Q4WVI9_ASPFU
